symbol,exchange,name,sector,industry,slug
8495,HK,1957 & Co Hospitality,Consumer Discretionary,"Hotels, Restaurants & Leisure",1957-co-hospitality
3601,HK,360 Ludashi,Communication Services,Interactive Media & Services,360-ludashi-holdings-ltd
1361,HK,361 Degrees Int,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",361-degrees
1530,HK,3SBio,Healthcare,Biotechnology,3sbio
2051,HK,51 Credit Card,Financial,Consumer Finance,51-credit-card-inc
0797,HK,7Road,Communication Services,Entertainment,7road-holdings-ltd
8088,HK,8088 Investment Holdings,Financial,Capital Markets,aid-partners-capital-hld
1737,HK,A & S Group,Industrials,Air Freight & Logistics,as-group-holdings-limited
3319,HK,A-Living Services,Real Estate,Real Estate Management & Development,a-living-services-co-ltd
0800,HK,A8 New Media,Communication Services,Entertainment,a8-new-media-group-ltd
2018,HK,AAC Technologies,Information Technology,"Electronic Equipment, Instruments & Components",aac-tech
2686,HK,AAG Energy Holdings Ltd,Energy,"Oil, Gas & Consumable Fuels",aag-energy-holdings-ltd
1615,HK,AB Builders Group,Industrials,Construction & Engineering,ab-builders-group
2256,HK,Abbisko Cayman,Healthcare,Biotechnology,abbisko-cayman
8131,HK,abc Multiactive,Information Technology,Software,abc-multiactive-ltd
1627,HK,Able Engineering,Industrials,Construction & Engineering,able-engineering-holdings-ltd
1283,HK,Accel,Industrials,Construction & Engineering,accel-group-holdings-ltd
0474,HK,Aceso Life Science,Financial,Consumer Finance,hao-tian-development-group-ltd
1870,HK,Acme Intl,Industrials,Construction & Engineering,acme-international-holdings-ltd
6669,HK,Acotec Scientific Holdings,Healthcare,Health Care Equipment & Supplies,acotec-scientific-holdings
9919,HK,Activation Gr,Communication Services,Media,activation-group-holdings-ltd
2623,HK,Add New Energy Investment,Materials,Metals & Mining,add-new-energy-investment-holdings
1163,HK,Adtiger,Communication Services,Media,adtiger-corp-ltd
0900,HK,Aeon Credit Service Asia,Financial,Consumer Finance,aeon-credit-service-asia-co-ltd
0984,HK,AEON Stores Hong Kong,Consumer Discretionary,Multiline Retail,aeon-stores-hong-kong-co-ltd?cid=990557
8572,HK,Aeso Holding,Consumer Discretionary,Diversified Consumer Services,aeso-holding
8341,HK,Aeso Holding,Consumer Discretionary,Diversified Consumer Services,aeso-holding-ltd
1757,HK,Affluent Foundation,Industrials,Construction & Engineering,affluent-foundation-holdings-ltd
1466,HK,Affluent Partners,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",man-sang-jewellery-holdings-ltd
3383,HK,Agile Group,Real Estate,Real Estate Management & Development,agile-property
1288,HK,Agricultural Bank Of China,Financial,Banks,agricultural-bank-of-china
1131,HK,Agritrade,Energy,"Oil, Gas & Consumable Fuels",haitong-international-securities
8279,HK,AGTech,Information Technology,IT Services,agtech-holding
8290,HK,Ahsay Backup Software Development,Information Technology,Software,ahsay-backup-software-development-c
1299,HK,AIA Group,Financial,Insurance,aia-group
0286,HK,Aidigong Maternal Child Health,Healthcare,Health Care Providers & Services,common-splendor-international-healt
0753,HK,Air China Ltd,Industrials,Airlines,air-china
0538,HK,Ajisen China Holdings,Consumer Discretionary,"Hotels, Restaurants & Leisure",ajisen-(china)
1789,HK,AK Medical,Healthcare,Health Care Equipment & Supplies,ak-medical
9926,HK,Akeso,Healthcare,Biotechnology,akeso-inc
1639,HK,AKM Industrial,Information Technology,"Electronic Equipment, Instruments & Components",akm-industrial-co-ltd
8360,HK,Al Group,Consumer Discretionary,Diversified Consumer Services,al-group-ltd
0328,HK,Alco,Consumer Discretionary,Household Durables,alco-holdings-ltd
9988,HK,Alibaba,Consumer Discretionary,Internet & Direct Marketing Retail,alibaba-group-holding-hk
0241,HK,Alibaba Health Information Tech,Consumer Discretionary,Internet & Direct Marketing Retail,alibaba-health-info-tech-ltd
1060,HK,Alibaba Pictures,Communication Services,Entertainment,alibaba-pictures-group-ltd
0684,HK,Allan Intl,Consumer Discretionary,Household Durables,allan-international-holdings-ltd
0373,HK,Allied,Financial,Consumer Finance,allied-group-ltd
8320,HK,Allied Sustainability Environmental,Industrials,Commercial Services & Supplies,allied-sustainability-environmental
0833,HK,Alltronics,Consumer Discretionary,Household Durables,alltronics-holdings-ltd
0948,HK,Alpha Professional Holdings,Information Technology,"Electronic Equipment, Instruments & Components",alpha-professional-holdings-ltd
9966,HK,Alphamab,Healthcare,Biotechnology,alphamab-oncology
8149,HK,Altus Holdings,Financial,Capital Markets,altus-holdings-ltd
2600,HK,Aluminum Corp of China,Materials,Metals & Mining,aluminium-corp-of-china
1849,HK,AM Group Holdings,Communication Services,Media,am-group-holdings-ltd
0033,HK,Amber Hill Financial,Consumer Discretionary,Distributors,asia-investment-finance-group-ltd
0630,HK,AMCO United,Materials,Chemicals,amco-united-holding-ltd
4332,HK,Amgen,Healthcare,Biotechnology,amgen-inc?cid=30149
0077,HK,AMS Public Transport,Industrials,Road & Rail,ams-public-transport-holdings-ltd
8545,HK,Amuse,Consumer Discretionary,Leisure Products,amuse-group-holdings
8353,HK,Anacle Systems,Information Technology,Software,anacle-systems-ltd
1977,HK,Analogue Holdings,Industrials,Construction & Engineering,analogue-holdings-ltd
1592,HK,Anchorstone,Industrials,Construction & Engineering,anchorstone-holdings
9956,HK,ANE,Industrials,Road & Rail,ane
0347,HK,Angang Steel,Materials,Metals & Mining,angang-steel
6699,HK,Angelalign Technology,Healthcare,Health Care Equipment & Supplies,angelalign-technology
0914,HK,Anhui Conch Cement,Materials,Construction Materials,anhui-conch-cement
0995,HK,Anhui Expressway Co,Industrials,Transportation Infrastructure,anhui-expressway-co?cid=990563
6688,HK,Ant Group,Financial,Consumer Financial Services,ant-group-co-ltd
2020,HK,ANTA Sports Products,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",anta-sports
6996,HK,Antengene,Healthcare,Pharmaceuticals,antengene-corp-ltd
3337,HK,Anton Oilfield Services,Energy,Energy Equipment & Services,anton-oilfield
0922,HK,Anxian Yuan China,Consumer Discretionary,Diversified Consumer Services,anxian-yuan-china-holdings-ltd
1370,HK,Aowei,Materials,Metals & Mining,hengshi-mining-investments-ltd
3662,HK,Aoyuan Healthy Life,Real Estate,Real Estate Management & Development,aoyuan-healthy-life-group
1496,HK,AP Rentals,Industrials,Trading Companies & Distributors,ap-rentals-holdings-ltd
1104,HK,APAC Resources,Industrials,Trading Companies & Distributors,apac-resources-ltd?cid=1036815
6036,HK,Apex Ace Holding,Information Technology,"Electronic Equipment, Instruments & Components",apex-ace-holding-limited
1841,HK,Aplus,Industrials,Commercial Services & Supplies,aplus-group-holdings-ltd
0519,HK,Applied Development,Real Estate,Real Estate Management & Development,applied-development-holdings-ltd
4336,HK,Applied Materials,Information Technology,Semiconductors & Semiconductor Equipment,applied-matls-inc?cid=990972
1045,HK,APT Satellite,Communication Services,Diversified Telecommunication Services,apt-satellite
7836,HK,Aquila Acquisition,Financial,Capital Markets,aquila-acquisition
9990,HK,Archosaur Games,Communication Services,Entertainment,archosaur-games-inc
0645,HK,Ares Asia,Industrials,Trading Companies & Distributors,ares-asia-ltd
6639,HK,Arrail,Healthcare,Health Care Providers & Services,arrail
0565,HK,Art Group Holdings,Real Estate,Real Estate Management & Development,art-textile-technology-internationa
0279,HK,ARTA TechFin,Financial,Capital Markets,freeman-fintech
3313,HK,Artgo Holdings Ltd,Industrials,Trading Companies & Distributors,artgo-holdings-ltd
0789,HK,Artini Holdings,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",artini-china-co-ltd
1120,HK,Arts Optical Intl,Healthcare,Health Care Equipment & Supplies,arts-optical-international-holdings
6855,HK,Ascentage Pharma,Healthcare,Biotechnology,ascentage-pharma-grp-international
1672,HK,Ascletis Pharma,Healthcare,Biotechnology,ascletis-pharma-inc
0711,HK,Asia Allied Infrastructure,Industrials,Construction & Engineering,china-city-construction-group-holdi
0841,HK,Asia Cassava Resources,Consumer Staples,Food Products,asia-cassava-resources-holdings-ltd
0743,HK,Asia Cement China,Materials,Construction Materials,asia-cement-ch
0104,HK,Asia Commercial,Consumer Discretionary,Specialty Retail,asia-commercial
0351,HK,Asia Energy Logistics,Industrials,Marine,asia-energy-logistics-group-ltd?cid=990229
8620,HK,Asia Express Logistics,Industrials,Air Freight & Logistics,asia-express-logistics-holdings-ltd
0662,HK,Asia Financial,Financial,Insurance,asia-financial-holdings-ltd
8413,HK,Asia Grocery,Consumer Staples,Food & Staples Retailing,asia-grocery-distribution-ltd
0214,HK,Asia Orient,Real Estate,Real Estate Management & Development,asia-orient-holdings-ltd
8193,HK,Asia Pac Financial,Financial,Capital Markets,greaterchina-prof
8400,HK,Asia Pioneer,Industrials,Trading Companies & Distributors,dx.com-holdings-ltd
0899,HK,Asia Resources,Real Estate,Real Estate Management & Development,asia-resources-holdings-ltd-be?cid=990517
0292,HK,Asia Standard Hotel,Consumer Discretionary,"Hotels, Restaurants & Leisure",asia-standard-hotel
0129,HK,Asia Standard Intl,Real Estate,Real Estate Management & Development,asia-standard-international-group-l
0679,HK,Asia Tele-Net and Technology,Industrials,Machinery,asia-tele-net-and-technology-corp-l?cid=990415
0707,HK,Asia Television Holdings,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",co-prosperity-holdings-ltd
1675,HK,AsiaInfo Technologies,Information Technology,Software,asiainfo-technologies
8025,HK,Asian Capital Resources,Financial,Capital Markets,asian-capital-resources-holdings-lt
0073,HK,Asian Citrus,Consumer Staples,Food Products,asian-citrus
1993,HK,Asiaray Media,Communication Services,Media,asiaray-media-group-ltd
0271,HK,Asiasec Properties,Real Estate,Real Estate Management & Development,dan-form-holdings-co-ltd
0522,HK,ASM Pacific Technology,Information Technology,Semiconductors & Semiconductor Equipment,asm-pacific
0105,HK,Associated Intl Hotels,Real Estate,Real Estate Management & Development,associated-international-hotels-ltd
8333,HK,Astrum Financial,Financial,Capital Markets,astrum-financial-holdings-ltd
6821,HK,Asymchem Laboratories Tianjin,Healthcare,Pharmaceuticals,asymchem-laboratories-tianjin
8043,HK,Atlinks Group,Information Technology,Communications Equipment,atlinks-group
8148,HK,Aurum Pacific China,Information Technology,Software,aurum-pacific-china-group-ltd
1717,HK,Ausnutria Dairy Corp,Consumer Staples,Food Products,ausnutria-dairy-corp?cid=990807
6118,HK,Austar Lifesciences,Healthcare,Life Sciences Tools & Services,austar-lifesciences-ltd
2031,HK,AUSupreme Intl,Consumer Discretionary,Distributors,ausupreme-international-holdings
0720,HK,Auto Italia,Consumer Discretionary,Specialty Retail,auto-italia-holdings-ltd-be?cid=990438
2518,HK,Autohome,Communication Services,Interactive Media & Services,autohome
0771,HK,Automated Systems Holdings Ltd,Information Technology,IT Services,automated-systems-holdings-ltd
2080,HK,AUX International Hldg,Real Estate,Real Estate Management & Development,aux-international-hldg?cid=990850
0595,HK,AV Concept,Information Technology,"Electronic Equipment, Instruments & Components",av-concept-holdings-ltd
8419,HK,AV Promotions,Industrials,Commercial Services & Supplies,av-promotions
0260,HK,Avic Joy HK,Financial,Diversified Financial Services,avic-joy-holdings-hk-ltd
2357,HK,AviChina,Industrials,Aerospace & Defense,avichina
1780,HK,B & D Strategic Holdings,Industrials,Construction & Engineering,b-d-strategic-holdings-ltd
1705,HK,B & S Intl,Consumer Staples,Food & Staples Retailing,bs-international-holdings-ltd
1761,HK,Babytree Group,Communication Services,Interactive Media & Services,babytree-group
1397,HK,Baguio Green,Industrials,Commercial Services & Supplies,baguio-green-group-ltd
1958,HK,BAIC Motor Corp Ltd,Consumer Discretionary,Automobiles,baic-motor-corp-ltd
9888,HK,Baidu,Communication Services,Interactive Media & Services,baidu
2100,HK,BAIOO Family Interactive,Communication Services,Entertainment,baioo-family-interactive-ltd
6608,HK,Bairong,Financial,Capital Markets,bairong
8525,HK,Baiying Holdings Group Ltd,Financial,Diversified Financial Services,byleasing
2293,HK,Bamboos Health Care,Healthcare,Health Care Providers & Services,bamboos-health-care-holdings-ltd
2917,HK,Bamboos Health Care Holdings,,,bamboos-health-care-holdings
0030,HK,Ban Loong,Consumer Staples,Food & Staples Retailing,ban-loong-holdings-ltd-be
4619,HK,Bank of China,,,bank-of-china-prf
3988,HK,Bank of China H,Financial,Banks,bank-of-china-ss
1963,HK,Bank of Chongqing,Financial,Banks,bcq
3328,HK,Bank of Communications,Financial,Banks,bankcomm
0023,HK,Bank Of E Asia,Financial,Banks,bank-of-e-asia
2139,HK,Bank of Gansu,Financial,Banks,bank-of-gansu
6199,HK,Bank Of Guizhou,Financial,Banks,bank-of-guizhou-co-ltd
0416,HK,Bank of Jinzhou,Financial,Banks,bank-of-jinzhou-co-ltd
6190,HK,Bank of Jiujiang,Financial,Banks,bank-of-jiujiang
4611,HK,Bank of Qingdao Co,Financial,Banks,bank-of-qingdao-prf
3866,HK,Bank of Qingdao Co,Financial,Banks,bank-of-qingdao-co-ltd
1578,HK,Bank of Tianjin,Financial,Banks,bank-of-tianjin-co-ltd
6196,HK,Bank of Zhengzhou Co,Financial,Banks,bank-of-zhengzhou-co-ltd
8151,HK,Bao Shen,Consumer Discretionary,Household Durables,bao-shen-holdings-ltd
2355,HK,Baoye Group Co,Industrials,Construction & Engineering,baoye-group-co?cid=990899
9991,HK,Baozun,Consumer Discretionary,Internet & Direct Marketing Retail,baozun-inc-hk
8432,HK,Bar Pacific Hold,Consumer Discretionary,"Hotels, Restaurants & Leisure",bar-pacific-group-holdings-ltd
8460,HK,Basetrophy,Industrials,Construction & Engineering,basetrophy
0483,HK,Bauhaus Intl,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",bauhaus-international-holdings-ltd
1338,HK,BaWang Int,Consumer Staples,Personal Products,bawang-group
1194,HK,Bay Area Gold Group,Materials,Metals & Mining,c-preciousmeta
2009,HK,BBMG Corp,Materials,Construction Materials,bbmg
0863,HK,Bc Technology,Financial,Capital Markets,branding-china-group-ltd
8412,HK,BCI Group,Consumer Discretionary,"Hotels, Restaurants & Leisure",bci-group-holdings-ltd
0706,HK,Beautiful China,Industrials,Commercial Services & Supplies,beautiful-china-holdings-company-lt
8275,HK,Beaver,Industrials,Construction & Engineering,beaver-group
6160,HK,Beigene,Healthcare,Biotechnology,beigene-ltd
2251,HK,Beijing Airdoc Technology,Healthcare,Health Care Technology,beijing-airdoc-technology
8095,HK,Beijing Beida Jade Bird Universal,Consumer Discretionary,"Hotels, Restaurants & Leisure",beijing-beida-jade-bird-universal
0694,HK,Beijing Capital Int Airport,Industrials,Transportation Infrastructure,beijing-airpor
2210,HK,Beijing Capital Jiaye Property Services,Real Estate,Real Estate Management & Development,capital-jiaye-property-services
1329,HK,Beijing Capital Juda,Real Estate,Real Estate Management & Development,beijing-capital-juda-ltd
2868,HK,Beijing Capital Land,Real Estate,Real Estate Management & Development,beijing-capital-land-ltd
1858,HK,Beijing Chunlizhengda Medical Instruments,Healthcare,Health Care Equipment & Supplies,beijing-chunlizhengda-medical-instr
6188,HK,Beijing Digital Telecom,Consumer Discretionary,Specialty Retail,beijing-digital-telecom-co-ltd?cid=990986
0686,HK,Beijing Energy International Holding,Utilities,Independent Power and Renewable Electricity Producers,united-photovoltaics-group-ltd
3718,HK,Beijing Enterprises,Industrials,Commercial Services & Supplies,beijing-enterprises-urban-resources
1250,HK,Beijing Enterprises Clean Energy,Utilities,Independent Power and Renewable Electricity Producers,beijing-enterprises-clean-energy-gr
0154,HK,Beijing Enterprises Environment,Industrials,Commercial Services & Supplies,beijing-enterprises-environment-gro
0392,HK,Beijing Enterprises Holdings,Utilities,Gas Utilities,beijing-ent
2389,HK,Beijing Enterprises Medical Health,Healthcare,Health Care Providers & Services,beijing-enterprises-medical-health
0371,HK,Beijing Enterprises Water,Utilities,Water Utilities,bj-ent-water
6828,HK,Beijing Gas Blue Sky,Utilities,Gas Utilities,blue-sky-power-holdings-ltd-be
0187,HK,Beijing Jingcheng Machinery Electric,Industrials,Machinery,beijing-jingcheng-machinery-electri
0814,HK,Beijing Jingkelong Co,Consumer Staples,Food & Staples Retailing,beijing-jingkelong-co?cid=990473
0579,HK,Beijing Jingneng Clean Energy,Utilities,Independent Power and Renewable Electricity Producers,jncec
1000,HK,Beijing Media Corp,Communication Services,Media,beijing-media-corp?cid=990565
0588,HK,Beijing North Star,Real Estate,Real Estate Management & Development,beijing-north-star-co-ltd?cid=990356
0925,HK,Beijing Properties,Real Estate,Real Estate Management & Development,beijing-properties-holding-ltd
1803,HK,Beijing Sports and Entertainment,Consumer Discretionary,"Hotels, Restaurants & Leisure",beijing-sports-and-entertainment-in
3613,HK,Beijing Tong Ren Tang,Healthcare,Pharmaceuticals,tongrentangcm
1599,HK,Beijing Urban Construction Design,Industrials,Construction & Engineering,beijing-urban-construction-design
2339,HK,Beijingwest Industries,Consumer Discretionary,Auto Components,beijingwest-industries-internationa
1987,HK,Beng Soon Machinery,Industrials,Construction & Engineering,beng-soon-machinery-holdings-ltd
1488,HK,Best Food Hold,Consumer Discretionary,"Hotels, Restaurants & Leisure",lee-man-handbags-holding-ltd
8617,HK,Best Linking,Industrials,Machinery,best-linking-group-holdings-ltd
2360,HK,Best Mart 360,Consumer Staples,Food & Staples Retailing,best-mart-360-holdings
2111,HK,Best Pacific Intl,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",best-pacific-international-hold
0926,HK,Besunyen,Consumer Staples,Food Products,besunyen-holdings-co-ltd
2929,HK,Besunyen Holdings,Consumer Staples,Food Products,besunyen-holdings
6909,HK,BetterLife Holding,Consumer Discretionary,Specialty Retail,betterlife-holding
1775,HK,Bexcellent,Consumer Discretionary,Diversified Consumer Services,bexcellent-group-holdings
1693,HK,BGMC,Industrials,Construction & Engineering,bgmc-intl
1552,HK,BHCC Holding,Industrials,Construction & Engineering,bhcc-holding
1522,HK,BII Railway,Information Technology,Software,china-city-railway-transportation-t
9626,HK,Bilibili,Communication Services,Entertainment,bilibili
2299,HK,Billion Industrial Holdings,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",billion-ind
8220,HK,Bingo,Communication Services,Entertainment,bingo-group
2886,HK,Binhai Investment Co,Utilities,Gas Utilities,binhai-investment-co?cid=990922
3316,HK,Binjiang Service Group,Industrials,Commercial Services & Supplies,binjiang-service-group-co
8247,HK,Biosino Bio-Tech and Science,Healthcare,Biotechnology,biosino-bio-technology-and-science
2309,HK,Birmingham Sports,Communication Services,Entertainment,birmingham-sports
0888,HK,Bison Finance,Communication Services,Media,roadshow-holdings-ltd
6993,HK,Blue Moon,Consumer Staples,Household Products,blue-moon-group-holdings
0498,HK,Blue River Holdings,Industrials,Transportation Infrastructure,pyi-corp-ltd
2588,HK,Boc Aviation,Industrials,Trading Companies & Distributors,boc-aviation-ltd
2388,HK,BOC Hong Kong,Financial,Banks,boc-hong-kong
3329,HK,BOCOM International,Financial,Capital Markets,bocom-international-holdings-co-ltd
0710,HK,Boe Varitronix,Information Technology,Semiconductors & Semiconductor Equipment,varitronix-international?cid=990431
1685,HK,Boer Power,Industrials,Electrical Equipment,boer-power
1246,HK,Boill Healthcare,Industrials,Construction & Engineering,ngai-shun-holdings-ltd
1758,HK,Bojun Education,Consumer Discretionary,Diversified Consumer Services,bojun-education-company-ltd
8601,HK,Boltek,Industrials,Construction & Engineering,boltek-holdings
0653,HK,Bonjour,Consumer Discretionary,Specialty Retail,bonjour-holdings-ltd
1906,HK,Bonny International Holding,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",bonny-international-holding-ltd
8118,HK,Bortex Global,Industrials,Electrical Equipment,bortex-global
8140,HK,Bosa Tech,Industrials,Commercial Services & Supplies,bosa-tech
3998,HK,Bosideng Int Holdings,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",bosideng
0592,HK,Bossini Intl,Consumer Discretionary,Specialty Retail,bossini-international-holdings-ltd
0434,HK,Boyaa Interactive Int,Communication Services,Entertainment,boyaa-interactive-international-ltd
2203,HK,Brainhole Technology,Information Technology,Semiconductors & Semiconductor Equipment,top-dynamic-international-holdings
1351,HK,Bright Future,Communication Services,Media,bright-future-technology-holdings
1428,HK,Bright Smart Securities & Commodities,Financial,Capital Markets,bright-smart-securities-commodities
2137,HK,Brii Biosciences,Healthcare,Biotechnology,brii-biosciences
1114,HK,Brilliance China Automotive,Consumer Discretionary,Automobiles,brilliance-chi
0159,HK,Brockman Mining Ltd,Materials,Metals & Mining,brockman-mining-ltd?cid=990118
2216,HK,Broncus Holding,Healthcare,Health Care Equipment & Supplies,broncus-holding
1876,HK,Budweiser,Consumer Staples,Beverages,budweiser-brewing-company-apac-ltd
0240,HK,Build King,Industrials,Construction & Engineering,build-king-holdings-ltd
1211,HK,BYD Co Ltd-H,Consumer Discretionary,Automobiles,byd-co.
0285,HK,BYD Electronic Int,Information Technology,Communications Equipment,byd-electronic
1224,HK,C C Land Holdings,Real Estate,Real Estate Management & Development,c-c-land
1486,HK,C Cheng,Industrials,Professional Services,c-cheng-holdings-ltd
2156,HK,C D Property Management Group Co,Real Estate,Real Estate Management & Development,c-d-property-management-group-co
1463,HK,C Link,Information Technology,IT Services,c-link-squared-ltd
1908,HK,C&D Intl Investment,Real Estate,Real Estate Management & Development,c-d-international-investment-group
8430,HK,C&N Holdings,Industrials,Road & Rail,cn-holdings-ltd
3309,HK,C-Mer Eye Care,Healthcare,Health Care Providers & Services,c-mer-eye-care-holdings
1028,HK,C.banner Intl,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",c.banner-international-holdings-ltd
1566,HK,CA Cultural Technology,Consumer Discretionary,"Hotels, Restaurants & Leisure",china-animation-characters-co-ltd
2112,HK,CAA Resources,Industrials,Trading Companies & Distributors,caa-resources-ltd
2030,HK,Cabbeen Fashion,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",cabbeen-fashion-ltd
0341,HK,Cafe De Coral Holdings Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure",cafe-de-coral-holdings-ltd
1228,HK,Canbridge Pharmaceuticals,Healthcare,Biotechnology,canbridge-pharmaceuticals
2169,HK,Canggang Railway,Industrials,Road & Rail,canggang-railway-ltd
6185,HK,Cansino Biologics,Healthcare,Pharmaceuticals,cansino-biologics-inc
1381,HK,Canvest Environmental Protection,Utilities,Independent Power and Renewable Electricity Producers,canvest-environ-protection-gr
1075,HK,Capinfo,Information Technology,IT Services,capinfo-co-ltd
3989,HK,Capital Environment,Industrials,Commercial Services & Supplies,capital-environment-holdings-ltd?cid=990968
0193,HK,Capital Estate,Consumer Discretionary,"Hotels, Restaurants & Leisure",capital-estate
8239,HK,Capital Finance,Financial,Consumer Finance,capital-fin
0730,HK,Capital Industrial Financial Services,Financial,Consumer Finance,shougang-concord-grand-group-ltd
2324,HK,Capital VC,Financial,Capital Markets,capital-vc-ltd
0996,HK,Carnival Group Int,Real Estate,Real Estate Management & Development,carnival-group
0837,HK,Carpenter Tan,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",carpenter-tan-holdings-ltd
0126,HK,Carrianna,Consumer Discretionary,"Hotels, Restaurants & Leisure",carrianna-group-holdings-co-ltd
0643,HK,Carry Wealth,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",carry-wealth-holdings-ltd
2171,HK,CARsgen Therapeutics Holdings,Healthcare,Biotechnology,carsgen-therapeutics-holdings
2223,HK,Casablanca,Consumer Discretionary,Household Durables,casablanca-group-ltd
0510,HK,CASH Financial Services Group,Financial,Capital Markets,cash-financial-services-group?cid=990317
0293,HK,Cathay Airways,Industrials,Airlines,cathay-pac-air
1981,HK,Cathay Media,Communication Services,Entertainment,cathay-media-and-education-group-in
8428,HK,CBK,Consumer Discretionary,"Hotels, Restaurants & Leisure",cbk-holdings-ltd
0145,HK,CCIAM Future Energy,Industrials,Commercial Services & Supplies,hong-kong-building-and-loan-agency
2176,HK,CCID Consulting,Information Technology,IT Services,ccid-consulting-co-ltd
0138,HK,CCT Fortis,Industrials,Industrial Conglomerates,cct-fortis-holdings-ltd
0759,HK,CEC Intl,Consumer Staples,Food & Staples Retailing,cec-international-holdings-ltd
1049,HK,Celestial Asia Securities,Consumer Discretionary,Specialty Retail,celestial-asia-securities-holdings?cid=990584
1959,HK,Centenary United,Consumer Discretionary,Specialty Retail,centenary-united-holdings-ltd
9983,HK,Central China,Real Estate,Real Estate Management & Development,central-china-new-life-ltd
9982,HK,Central China Management Co,Real Estate,Real Estate Management & Development,central-china-management-co
0832,HK,Central China Real Estate,Real Estate,Real Estate Management & Development,central-china
1375,HK,Central China Securities,Financial,Capital Markets,cc-securities
0475,HK,Central Development Holdings,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",zhong-fa-zhan-holdings-ltd-be
2989,HK,Central Holding,Industrials,Construction & Engineering,central-holding
1735,HK,Central Holding Group Co Ltd,Industrials,Construction & Engineering,wang-yang-holdings-ltd
0139,HK,Central Wealth Holdings,Financial,Capital Markets,china-jinhai-international
6090,HK,Centurion,Real Estate,Real Estate Management & Development,centurion-corporation-ltd?cid=1056359
0355,HK,Century City Intl,Consumer Discretionary,"Hotels, Restaurants & Leisure",century-city-international-holdings
8132,HK,Century Energy International Holdings,Industrials,Electrical Equipment,chinaoilgangra
0959,HK,Century Entertainment International Holdings,Consumer Discretionary,"Hotels, Restaurants & Leisure",amax-international-holdings
0162,HK,Century Ginwa Retail,Consumer Discretionary,Multiline Retail,century-ginwa-retail-holdings-ltd
2113,HK,Century International Holdings,Industrials,Construction & Engineering,cherish-holdings-ltd
0079,HK,Century Legend,Consumer Discretionary,Diversified Consumer Services,century-legend-holdings-ltd
1450,HK,Century Sage Scientific,Communication Services,Media,century-sage-scientific-holdings-lt
0509,HK,Century Sunshine,Materials,Chemicals,century-sunshine-group-holdings-ltd
1164,HK,CGN Mining,Energy,"Oil, Gas & Consumable Fuels",cgn-mining-co-ltd?cid=990640
1811,HK,CGN New Energy,Utilities,Independent Power and Renewable Electricity Producers,cgn-meiya-power-holding-co-ltd
1816,HK,CGN Power Co Ltd,Utilities,Independent Power and Renewable Electricity Producers,cgn-power-co-ltd
1629,HK,Champion Alliance International Holdings,Materials,Containers & Packaging,mengke-holdings-ltd
2778,HK,Champion Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),champion-reit
0092,HK,Champion Tech,Energy,"Oil, Gas & Consumable Fuels",champion-tech
1292,HK,Changan Minsheng APLL Logistics,Industrials,Air Freight & Logistics,changan-minsheng-apll-logistics-co
3991,HK,Changhong Jiahua,Information Technology,"Electronic Equipment, Instruments & Components",changhong-jiahua-holdings-ltd
0954,HK,Changmao Biochemical Engineering,Materials,Chemicals,changmao-biochemical-engineering-co
2163,HK,Changsha Broad Homes,Industrials,Construction & Engineering,changsha-broad-homes-ind-group-ltd
1039,HK,Changyou Alliance,Consumer Discretionary,Internet & Direct Marketing Retail,fortunet-e-commerce-group-ltd
2017,HK,Chanhigh Holdings,Industrials,Construction & Engineering,chanhigh-holdings-ltd
1588,HK,Chanjet Info Tech,Information Technology,Software,chanjet-information-technology-c-be?cid=990788
2115,HK,Channel Micron,Industrials,Building Products,channel-micron-holdings-co-ltd
0682,HK,Chaoda Modern Agriculture,Consumer Staples,Food Products,chaoda-modern-agriculture-hldg
2219,HK,Chaoju Eye Care Holdings,Healthcare,Health Care Providers & Services,chaoju-eye-care-holdings
0951,HK,Chaowei Power Holdings,Consumer Discretionary,Auto Components,chaowei-power-holdings-ltd
2289,HK,Charmacy Pharmaceutical,Healthcare,Health Care Providers & Services,chuangmei-pharmaceutical-co-ltd
6601,HK,Cheerwin Group,Consumer Staples,Household Products,cheerwin-group
0057,HK,Chen Hsong,Industrials,Machinery,chen-hsong-holdings-ltd
1593,HK,Chen Lin Edu,Consumer Discretionary,Diversified Consumer Services,chen-lin-education-grp-holdings-ltd
2286,HK,Chen Xing Development,Real Estate,Real Estate Management & Development,chen-xing-development-holdings-ltd
